Age,DistanceFromHome,JobInvolvement,JobLevel,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NoRecentPromotion,StagnationScore,SatisfactionIndex,external_avg_salary,external_job_demand,salary_gap,OverTime_Yes,MaritalStatus_Single,MaritalStatus_Married,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,Attrition
25,13,1,2,1,1,2,2,12248,3,12,9,7,1,17,1.795645061575255,102997.714045,2542,90749.06206224162,0,0,0,1,0,0,0,0,1
30,17,3,3,4,1,3,3,11720,1,22,10,4,0,15,2.809400809332299,69047.72894688007,12784,57327.16827950641,0,0,0,1,0,0,0,1,1
22,21,3,4,2,3,1,2,10595,2,25,9,2,0,12,2.3234612865206152,69047.72894688007,12784,58452.36239506567,0,1,0,1,0,0,0,1,1
54,16,2,4,3,2,2,1,10842,3,5,8,3,0,12,3.0518795354910377,69047.72894688007,12784,58205.60897722267,0,0,0,1,0,0,0,0,1
42,17,2,1,3,3,3,2,17637,2,7,6,7,1,13,3.5512416322676317,69047.72894688007,12784,51409.94937622032,0,0,0,0,1,0,1,0,1
23,12,1,1,4,3,2,2,13049,1,20,10,0,0,11,3.9493179428664957,69047.72894688007,12784,55997.941386640516,0,0,0,1,0,0,0,1,1
38,14,1,2,2,2,3,2,12930,3,13,10,6,1,16,2.622110475423886,69047.72894688007,12784,56117.065632617356,0,1,0,1,0,0,0,0,1
50,28,1,1,2,1,1,1,19377,2,11,3,1,0,4,1.7769985448991823,69047.72894688007,12784,49669.88521426491,1,0,0,0,1,0,0,0,1
39,15,4,4,3,1,1,2,8217,2,19,1,5,0,6,2.2151317927560816,69047.72894688007,12784,60829.81745973905,1,0,0,1,0,0,0,1,1
45,30,1,1,1,3,3,2,18753,1,18,9,5,0,15,2.9479667408233263,102997.714045,2542,84244.36605940489,0,0,0,0,1,0,0,1,1
24,8,2,1,1,2,3,3,1955,1,0,0,0,0,0,2.334677795325146,69047.72894688007,12784,67092.1544069926,0,0,0,0,0,0,0,0,1
22,36,3,2,4,2,2,2,15074,3,9,5,8,1,14,3.13620075114331,69047.72894688007,12784,53973.16608804291,0,0,0,0,1,0,1,0,1
34,14,1,1,3,1,3,4,14885,3,9,10,5,1,15,2.7849776024641395,102997.714045,2542,88112.43342844344,0,0,0,0,1,0,0,0,1
47,40,2,3,4,3,1,4,9300,2,22,10,1,0,11,3.114071192939691,69047.72894688007,12784,59747.14863885152,0,0,0,1,0,0,0,1,1
34,44,1,2,3,1,2,2,10377,2,11,7,8,1,15,2.33,69047.72894688007,12784,58670.03549512337,0,0,0,1,0,0,0,1,1
40,25,1,3,3,1,3,3,5472,3,15,5,1,0,6,2.774643650741165,69047.72894688007,12784,63575.67459719849,0,0,1,0,0,0,0,0,1
58,23,3,3,1,2,3,1,12692,2,19,12,4,1,17,2.0,69047.72894688007,12784,56354.84630367768,1,0,0,1,0,0,0,1,1
32,29,1,4,4,3,2,3,3286,2,5,11,7,1,19,3.314723811196516,69047.72894688007,12784,65761.4001733578,0,1,0,0,0,0,0,0,1
33,33,2,3,3,3,1,1,17727,1,17,2,1,0,4,2.5665663425640783,69047.72894688007,12784,51320.382563845385,0,1,0,0,1,0,0,1,1
36,19,4,2,1,3,2,3,8698,3,16,11,5,1,16,2.3507328226064153,102997.714045,2542,94299.57204488073,1,0,1,1,0,0,0,0,1
32,16,1,2,3,2,2,2,5993,2,8,7,7,1,14,2.9974196823138857,91683.75438596492,139,85690.56309189826,1,0,0,0,0,0,1,0,1
31,27,3,4,3,3,3,3,19667,1,8,3,4,1,7,3.597476396464459,102997.714045,2542,83330.20614768943,0,0,0,0,1,0,0,0,1
30,21,3,1,4,1,1,2,16013,3,18,9,6,1,15,2.5626729768969962,69047.72894688007,12784,53034.102238279724,1,0,0,0,1,0,0,1,1
56,42,2,4,2,3,3,3,4259,2,24,4,1,0,6,3.0,69047.72894688007,12784,64788.65043436755,0,0,0,0,0,0,0,1,1
38,6,1,1,3,3,1,2,18167,1,19,12,2,0,15,3.0,69047.72894688007,12784,50880.00199732059,0,0,0,0,1,0,0,1,1
35,24,2,1,1,3,2,3,15490,2,7,10,2,0,12,2.4584244388605323,69047.72894688007,12784,53557.647982290444,0,0,1,0,1,0,0,0,1
31,6,2,4,4,3,1,2,6614,4,6,7,3,1,10,3.313110276543256,102997.714045,2542,96382.81246518705,1,0,0,0,0,0,0,0,1
43,20,2,2,5,2,1,2,13458,4,6,8,4,1,12,3.146555074266995,69047.72894688007,12784,55589.012322708244,0,0,1,1,0,0,0,0,1
56,13,2,3,2,2,3,3,19243,5,27,13,9,1,22,2.833397073951713,69047.72894688007,12784,49804.211961510315,1,0,0,0,1,0,0,1,1
50,15,2,1,3,1,1,3,13015,2,7,9,6,1,16,2.161199347345094,69047.72894688007,12784,56032.687979092996,1,0,0,1,0,0,0,0,1
36,43,1,1,2,2,1,3,17227,2,19,12,3,0,15,2.129642644423206,69047.72894688007,12784,51820.08342226957,0,0,0,0,1,0,0,0,1
44,29,2,4,1,1,4,3,10226,2,6,5,7,1,13,2.257924095612425,69047.72894688007,12784,58821.41468148211,0,0,0,1,0,0,0,0,1
53,17,2,3,3,3,1,2,10825,3,3,5,2,0,7,3.009022829719378,69047.72894688007,12784,58221.98870920988,0,0,0,1,0,0,0,0,1
23,37,1,2,4,1,2,3,7636,1,7,9,0,0,10,2.7474390163384874,69047.72894688007,12784,61410.90226530944,0,0,0,1,0,0,0,0,1
35,13,4,1,2,1,3,2,15988,4,16,3,8,1,11,2.4381168507792683,69047.72894688007,12784,53059.005113603525,1,0,0,0,1,0,0,1,1
33,25,3,1,2,1,1,2,8729,2,15,7,2,0,9,1.7398936281688187,69047.72894688007,12784,60318.38756846511,0,0,0,1,0,0,0,0,1
53,25,1,2,4,3,1,1,18867,3,25,2,8,1,10,3.32171881147379,69047.72894688007,12784,50180.600672731634,0,0,0,0,1,0,0,1,1
41,43,2,1,3,3,2,3,10707,2,20,10,1,0,12,3.06136432772895,69047.72894688007,12784,58340.66433226587,0,0,0,1,0,0,0,1,1
20,13,3,3,5,3,1,1,6800,3,7,11,8,1,19,3.33,69047.72894688007,12784,62247.01270043473,0,0,1,0,0,0,0,0,1
29,20,3,2,1,2,4,2,8224,4,12,10,3,0,13,2.5065019546541234,69047.72894688007,12784,60823.32456386028,0,0,1,1,0,0,0,1,1
33,44,2,3,1,2,2,3,19933,1,23,3,3,1,7,2.2595741683190687,69047.72894688007,12784,49113.77574609796,1,0,0,0,1,0,0,1,1
30,13,1,1,2,1,2,3,2264,5,4,4,2,0,6,1.9970965569607126,89817.88593023256,119,87552.9592120889,1,1,0,0,0,0,0,0,1
57,27,1,2,2,1,3,2,18993,3,5,5,1,0,6,2.444487734871659,69047.72894688007,12784,50054.37651818295,0,0,0,0,1,0,0,0,1
40,29,3,3,4,3,2,3,6454,2,22,13,5,1,18,3.33,102997.714045,2542,96543.4027653362,0,0,0,0,0,0,0,0,1
38,19,3,3,3,4,2,3,15624,1,10,5,1,0,6,3.318917268208639,102997.714045,2542,87373.26643171559,1,0,0,0,1,0,0,0,1
28,18,3,1,2,2,2,2,4587,2,5,5,0,0,6,2.2454902187875603,61845.10984536083,269,57257.95526123817,1,0,0,0,0,0,0,0,1
52,11,2,4,2,2,2,2,17922,1,12,3,8,1,11,2.150676071818538,102997.714045,2542,85075.32838924802,0,0,0,0,1,0,0,0,1
40,13,3,4,3,1,3,3,19539,1,22,14,13,1,28,2.96038146023851,69047.72894688007,12784,49508.61169975375,0,0,0,0,1,0,0,1,1
54,3,3,1,4,2,1,2,10783,2,14,4,2,0,6,2.67,69047.72894688007,12784,58264.693788632685,1,1,0,1,0,0,0,1,1
45,31,3,4,1,1,4,3,10224,2,7,6,8,1,14,2.18758686183375,69047.72894688007,12784,58823.409319454935,0,0,0,1,0,0,0,0,1
37,15,1,4,2,1,3,2,12624,3,20,7,1,0,8,2.353866616011871,69047.72894688007,12784,56423.32921288823,0,0,0,1,0,0,0,1,1
48,42,4,2,2,1,2,3,9596,4,15,2,4,0,7,1.8006242825987837,69047.72894688007,12784,59450.76958264109,1,0,1,1,0,0,0,0,1
32,4,1,2,2,2,3,2,12546,3,19,1,3,0,5,2.443126407987131,69047.72894688007,12784,56501.41265445761,0,0,0,1,0,0,0,1,1
48,26,3,2,2,2,3,2,18883,2,5,12,2,0,14,2.5773860587444553,102997.714045,2542,84114.69082781435,1,1,0,0,1,0,0,0,1
51,21,2,3,3,1,2,2,9189,4,15,4,3,0,8,2.386202212468226,69047.72894688007,12784,59858.4905087634,0,0,0,1,0,0,0,0,1
39,2,3,2,3,3,1,2,5235,4,1,0,0,0,0,2.692164445640961,91683.75438596492,139,86448.37382044975,0,0,0,0,0,0,0,0,1
35,34,2,3,4,1,2,2,18018,3,13,12,6,1,18,2.5252214290750628,69047.72894688007,12784,51029.283862837576,1,0,0,0,1,0,0,0,1
54,15,3,5,3,1,2,3,17457,2,13,8,2,0,11,2.463949215711282,69047.72894688007,12784,51590.06069139737,0,0,0,0,1,0,0,1,1
55,13,3,1,2,2,4,3,12780,1,13,7,7,1,14,2.809703481077686,102997.714045,2542,90217.28043518409,0,0,0,1,0,0,0,1,1
51,32,2,1,1,1,2,2,14603,3,11,13,5,0,18,1.67,69047.72894688007,12784,54444.647439532826,0,0,0,0,1,0,0,0,1
53,31,1,4,3,1,2,3,17225,2,4,10,2,0,13,2.33,102997.714045,2542,85772.0711350414,1,1,0,0,1,0,0,0,1
35,25,2,1,2,3,1,2,16048,1,16,12,2,0,14,2.2349864317171724,69047.72894688007,12784,52999.243029379,1,1,0,0,1,0,0,1,1
31,20,2,3,2,2,1,1,17792,1,10,12,1,0,13,2.054642154626185,69047.72894688007,12784,51254.99873050945,1,0,0,0,1,0,0,0,1
27,24,1,2,4,2,2,2,13047,1,18,8,2,0,11,3.3091925600912355,69047.72894688007,12784,56000.6245469276,0,0,0,1,0,0,0,1,1
27,30,2,4,3,3,1,1,19645,4,4,11,5,1,16,2.672456128462363,69047.72894688007,12784,49401.815788807005,0,0,0,0,1,0,0,0,1
31,8,2,1,2,4,1,2,2143,3,0,0,0,0,0,2.7011083164240066,17372.83423076923,33,15229.301391919798,0,0,0,0,0,0,0,0,1
51,45,1,4,2,3,3,1,13119,1,11,12,4,1,16,2.9975641291223365,69047.72894688007,12784,55928.22962192346,1,0,0,1,0,0,0,0,1
35,22,3,2,2,4,4,1,6178,1,12,3,6,1,9,3.616922210480058,69047.72894688007,12784,62869.197280317014,1,0,1,0,0,0,0,0,1
22,45,3,1,3,2,1,1,15976,2,22,8,3,1,12,2.3445202281988076,102997.714045,2542,87020.79674215826,0,0,0,0,1,0,0,1,1
33,29,3,2,1,2,3,2,3151,2,3,3,3,0,7,2.4033126057111,69047.72894688007,12784,65895.78772027012,0,0,0,0,0,0,0,0,1
49,4,1,4,1,3,2,3,18885,4,14,6,3,1,10,2.7368422323248964,69047.72894688007,12784,50162.108529126745,1,0,1,0,1,0,0,1,1
57,2,2,1,3,3,4,2,2379,8,1,0,0,0,0,3.9495755583710963,17372.83423076923,33,14993.045590704201,1,0,0,0,0,0,0,0,1
43,24,2,2,3,2,2,2,5054,2,25,12,4,1,16,2.8581967582783308,69047.72894688007,12784,63993.58041291459,1,0,0,0,0,0,0,1,1
27,23,2,3,2,2,1,2,14828,3,15,8,2,0,11,2.292481575897913,69047.72894688007,12784,54219.06929658001,0,0,0,0,1,0,0,0,1
34,18,3,2,3,1,1,2,5302,7,4,1,0,0,1,2.335952457688002,91683.75438596492,139,86380.90986304553,1,0,0,0,0,0,0,0,1
50,37,1,4,2,2,1,2,5046,2,9,6,5,1,11,1.814469230730888,102997.714045,2542,97950.89073271645,0,0,0,0,0,0,0,0,1
40,34,4,1,1,1,4,2,13297,3,24,11,2,0,14,2.029355723207839,102997.714045,2542,89700.1320000367,0,1,0,1,0,0,0,0,1
38,29,3,2,2,2,3,4,15556,2,15,3,5,1,9,2.67,69047.72894688007,12784,53490.73176468805,0,0,0,0,1,0,0,0,1
43,45,2,4,3,1,2,2,18324,3,9,2,3,0,6,2.288435258294194,102997.714045,2542,84673.14155903138,0,0,0,0,1,0,1,0,1
36,25,2,1,4,3,1,3,9608,2,21,6,1,0,7,2.878776553636925,102997.714045,2542,93389.24466989256,0,0,0,1,0,0,0,1,1
39,10,2,2,3,2,1,2,7210,1,6,10,2,0,13,2.0119104144512443,69047.72894688007,12784,61837.22793232111,1,0,0,0,0,0,0,0,1
22,9,1,2,4,2,2,1,5504,2,17,7,6,1,14,2.936974418624043,69047.72894688007,12784,63543.04331967726,0,1,0,0,0,0,0,1,1
46,36,3,4,3,4,2,2,13024,3,19,9,8,1,17,3.33,69047.72894688007,12784,56023.459574990404,0,0,0,1,0,0,0,1,1
31,4,1,4,4,2,1,1,9942,2,25,9,3,1,13,2.3929289986730837,69047.72894688007,12784,59105.72624971588,1,0,0,1,0,0,0,1,1
58,8,1,2,3,3,1,2,7007,1,21,9,4,0,14,2.906337714319699,69047.72894688007,12784,62040.67490764913,1,0,0,0,0,0,0,1,1
44,15,3,4,2,2,2,2,8521,2,12,5,8,1,13,2.611860334484323,69047.72894688007,12784,60526.47034072664,0,0,1,1,0,0,0,0,1
35,10,1,2,2,1,1,1,4780,4,9,0,0,0,1,1.8160457403411998,69047.72894688007,12784,64267.1017398626,0,0,0,0,0,0,0,0,1
45,29,1,4,1,2,2,3,8446,3,6,4,7,1,12,2.199575082151574,69047.72894688007,12784,60601.145093758314,0,0,0,1,0,0,0,0,1
35,5,1,2,3,1,1,1,9549,1,24,6,4,1,10,2.1144372139976157,69047.72894688007,12784,59497.78888180605,0,0,0,1,0,0,0,0,1
40,32,3,2,3,1,3,3,15504,2,4,1,6,1,8,2.8128159220007647,69047.72894688007,12784,53543.22057969829,0,0,0,0,1,0,0,0,1
35,18,2,4,4,3,1,3,4633,3,22,4,3,0,7,3.1224657599290926,69047.72894688007,12784,64413.89168263782,0,0,0,0,0,0,0,1,1
51,34,2,1,1,2,1,1,18711,1,19,7,2,0,9,1.5678601568097663,102997.714045,2542,84286.16518972401,0,0,0,0,1,0,0,1,1
31,43,3,3,2,2,3,3,11867,1,13,1,7,0,9,2.9447336907812582,69047.72894688007,12784,57180.533505855354,0,0,0,1,0,0,0,1,1
30,3,3,1,1,3,3,3,2683,4,4,2,0,0,2,2.6111214667940406,89817.88593023256,119,87134.25877267822,0,1,0,0,0,1,0,0,1
32,19,3,2,2,1,1,2,17789,1,11,12,1,0,13,2.0,69047.72894688007,12784,51257.885179470955,1,0,0,0,1,0,0,1,1
41,32,3,3,3,1,1,2,14126,1,16,6,1,0,7,1.9744136929239575,102997.714045,2542,88870.72801582172,0,0,0,0,1,0,0,0,1
27,17,2,1,1,2,3,3,2220,1,3,1,1,0,2,2.610063729436766,61845.10984536083,269,59624.191762765506,1,0,0,0,0,0,0,0,1
49,41,2,3,5,1,3,2,10540,2,2,13,1,0,14,3.0899650687951077,102997.714045,2542,92457.1910834429,0,0,0,1,0,0,0,0,1
48,25,2,3,2,2,1,3,12628,2,20,3,2,0,5,1.8330555713756391,102997.714045,2542,90368.74132116049,0,0,0,1,0,0,0,0,1
35,14,3,1,5,2,1,2,10763,4,9,10,1,0,12,2.6831686005148545,69047.72894688007,12784,58283.9284711303,1,0,0,1,0,0,0,0,1
27,29,2,2,4,3,3,2,13949,2,17,11,2,0,13,3.707176423186092,69047.72894688007,12784,55098.092249860914,0,0,0,0,1,0,0,1,1
31,24,2,3,4,1,1,2,19548,2,15,10,5,1,15,2.530873712794042,69047.72894688007,12784,49499.395420112196,1,0,0,0,1,0,0,1,1
49,6,3,2,4,2,2,2,5195,4,8,5,5,0,11,3.0808771475622163,91683.75438596492,139,86487.88069521387,0,1,0,0,0,0,0,0,1
43,18,4,4,4,2,1,4,7666,1,10,3,8,1,11,2.806558000062851,69047.72894688007,12784,61380.86550488014,0,0,0,1,0,0,0,0,1
24,29,1,4,2,2,3,3,14914,1,22,13,1,0,15,2.67,69047.72894688007,12784,54132.89740548861,0,0,1,0,1,0,0,1,1
29,26,4,3,2,2,1,1,11838,3,19,10,1,0,12,2.2273034495775743,69047.72894688007,12784,57209.16153311951,1,0,0,1,0,0,0,1,1
37,2,2,1,2,3,2,2,2102,5,0,0,0,0,0,2.717472839732612,17372.83423076923,33,15269.976707307958,1,1,0,0,0,0,0,0,1
51,34,2,4,3,3,4,3,6515,2,17,8,8,1,16,3.5494081524268615,69047.72894688007,12784,62532.68928757851,0,0,0,0,0,0,0,1,1
48,16,3,3,2,2,3,2,13552,2,23,1,3,1,5,2.768468466020759,69047.72894688007,12784,55494.847475082184,0,0,0,1,0,0,0,1,1
51,11,2,5,4,3,1,1,18682,2,11,4,0,0,5,2.678943907347688,69047.72894688007,12784,50365.32520736992,0,0,0,0,1,0,0,0,1
56,6,1,2,4,1,3,3,17926,1,27,10,7,1,18,3.227488528906397,69047.72894688007,12784,51120.883740400386,0,0,1,0,1,0,0,1,1
23,6,2,1,4,2,4,3,15139,2,25,2,0,0,3,3.9898626041870067,69047.72894688007,12784,53907.901282608895,1,0,0,0,1,0,0,1,1
41,24,3,2,5,2,2,1,12529,3,13,10,1,0,11,3.188269337816338,102997.714045,2542,90467.91915114694,0,0,1,1,0,0,0,1,1
30,18,2,1,2,4,3,1,7778,2,18,11,8,1,19,3.0244025610028364,69047.72894688007,12784,61269.36737505111,0,0,0,1,0,0,0,1,1
46,45,2,2,4,3,2,3,11056,2,20,5,2,0,8,3.1893197523947974,69047.72894688007,12784,57991.43416200256,0,0,0,1,0,0,0,1,1
51,42,3,3,1,1,1,3,17963,1,21,6,6,1,12,1.269867031745016,69047.72894688007,12784,51084.72451460491,0,0,0,0,1,0,0,1,1
24,12,2,4,2,1,3,1,14033,3,24,1,5,1,7,2.67,69047.72894688007,12784,55013.736643387834,0,0,1,0,1,0,0,1,1
29,34,2,1,4,3,3,3,19639,4,21,7,2,0,10,3.654981103954801,69047.72894688007,12784,49408.3869042323,0,0,0,0,1,0,0,1,1
40,19,2,3,2,3,3,1,5334,1,19,5,6,1,12,2.875063229316613,69047.72894688007,12784,63713.32964257442,0,0,0,0,0,0,0,1,1
36,23,1,4,1,2,2,3,5067,1,11,3,6,1,9,1.8047268512338692,69047.72894688007,12784,63980.3619996223,1,0,0,0,0,0,0,0,1
25,16,2,1,2,3,1,1,13636,1,18,3,7,1,11,2.653578236634774,102997.714045,2542,89360.80516096145,1,0,0,1,0,0,0,1,1
43,27,2,3,2,3,3,2,10293,1,25,10,11,1,21,3.3061571165665136,69047.72894688007,12784,58754.00983722203,0,0,0,1,0,0,0,0,1
32,40,2,4,4,2,2,3,14377,3,21,10,5,0,15,3.33,69047.72894688007,12784,54669.84641392808,0,0,0,0,1,0,0,1,1
54,24,2,3,3,1,3,2,10587,3,13,11,1,0,13,2.852954802428908,102997.714045,2542,92410.70930271309,0,0,0,1,0,0,0,0,1
58,10,4,2,2,2,1,1,5235,2,11,6,2,0,8,2.013315573518197,69047.72894688007,12784,63812.63758780146,0,0,0,0,0,0,0,0,1
29,22,1,4,4,2,1,2,19399,2,2,7,0,0,7,2.6755647657359116,69047.72894688007,12784,49648.67835810065,0,0,0,0,1,0,0,0,1
32,21,2,3,2,2,1,3,14216,3,22,12,3,0,15,2.0212216972806356,69047.72894688007,12784,54830.96804119305,0,0,0,0,1,0,0,1,1
45,27,2,1,1,3,3,4,8973,3,28,5,4,0,9,2.8567036800830907,69047.72894688007,12784,60074.31269374947,0,1,0,1,0,0,0,1,1
26,12,1,4,4,1,1,1,19166,1,21,2,1,0,4,2.576027277001016,69047.72894688007,12784,49881.34592885211,1,0,0,0,1,0,0,0,1
52,46,3,2,1,2,3,1,4600,2,4,4,1,0,5,2.3291912956352596,69047.72894688007,12784,64447.701990067915,0,0,0,0,0,0,0,0,1
27,35,3,1,2,1,2,3,10026,1,14,6,4,0,10,2.02596470950141,69047.72894688007,12784,59021.69597032715,0,0,0,1,0,0,0,1,1
40,18,3,3,3,3,2,1,19076,2,11,4,3,0,7,2.986544995760503,69047.72894688007,12784,49970.73838674441,0,0,0,0,1,0,0,0,1
50,12,1,3,2,3,3,3,4829,1,21,5,3,0,8,3.0953892433667995,69047.72894688007,12784,64218.46391679819,0,0,0,0,0,0,0,1,1
33,25,3,1,1,2,1,1,7866,1,12,8,0,0,9,2.0797735084641396,69047.72894688007,12784,61181.44260911185,1,1,0,1,0,0,0,1,1
41,33,4,5,2,3,2,3,16903,1,25,6,1,0,8,2.7870090956196827,69047.72894688007,12784,52144.72894688007,1,0,0,0,1,0,0,1,1
23,42,1,1,2,4,2,1,3023,4,8,10,6,1,16,2.9844164471190537,102997.714045,2542,99974.44734639913,1,0,0,0,0,0,1,0,1
44,41,2,4,1,3,3,2,8890,1,22,3,3,0,7,2.8920122618912187,69047.72894688007,12784,60157.385461668666,0,1,0,1,0,0,0,1,1
56,12,3,3,3,1,1,2,7609,3,7,6,3,0,10,2.2648394435317036,69047.72894688007,12784,61438.64218075892,0,0,0,0,0,0,0,0,1
33,36,1,3,4,3,1,2,12243,2,5,5,3,0,8,3.1946008188810366,102997.714045,2542,90753.73543242722,0,0,0,1,0,0,0,0,1
47,48,3,3,4,3,2,1,13690,1,10,8,6,0,15,3.943194862153003,69047.72894688007,12784,55356.97274575495,1,0,0,1,0,0,0,0,1
46,47,2,2,2,3,3,3,10134,3,2,13,7,1,20,2.6707513135700505,69047.72894688007,12784,58912.79724811371,0,0,0,1,0,0,0,0,1
26,12,3,1,3,3,3,2,15204,2,9,9,2,0,11,3.60715481883968,69047.72894688007,12784,53843.073145699804,1,0,0,0,1,0,1,0,1
43,34,3,5,2,1,1,4,7676,2,11,6,4,0,11,1.5085254583349401,69047.72894688007,12784,61371.180294674276,0,0,0,1,0,0,0,0,1
43,35,2,2,2,1,1,2,15904,1,10,11,5,0,16,1.5412959032563909,69047.72894688007,12784,53143.10145428369,0,0,0,0,1,0,0,0,1
32,36,3,4,1,2,2,2,11961,1,18,1,3,0,5,2.231061297255696,69047.72894688007,12784,57085.81988914835,0,0,0,1,0,0,0,1,1
27,15,1,4,4,2,1,2,18616,4,15,11,3,0,15,2.5993387481332664,69047.72894688007,12784,50431.512961827735,1,1,0,0,1,0,0,1,1
39,34,2,3,4,3,3,3,14224,3,19,11,5,0,17,3.6862348785332557,69047.72894688007,12784,54823.67295394501,1,1,0,0,1,0,0,1,1
29,9,3,1,3,2,3,2,1081,1,1,0,0,0,0,2.982595827989581,69047.72894688007,12784,67966.20154772824,0,1,0,0,0,0,0,0,1
36,31,1,2,3,2,3,1,4818,3,19,5,6,0,11,2.919501923199322,69047.72894688007,12784,64228.99586997332,0,0,1,0,0,0,0,1,1
55,35,3,2,1,2,3,2,10888,3,15,5,4,1,9,2.6074849095437735,69047.72894688007,12784,58159.5225319228,0,0,1,1,0,0,0,1,1
41,21,2,3,3,2,1,3,3944,3,12,4,4,0,9,2.33,69047.72894688007,12784,65103.424727091704,0,0,0,0,0,0,0,0,1
24,19,1,4,1,2,2,4,11235,1,14,6,6,1,13,2.2128869555237647,102997.714045,2542,91761.96041029124,1,0,0,1,0,0,0,0,1
46,7,2,3,2,2,2,2,5509,2,13,8,2,0,10,2.597420991818665,69047.72894688007,12784,63538.711663053764,0,0,0,0,0,0,0,0,1
42,10,2,2,4,2,3,3,19812,2,23,9,0,0,10,3.478585374341534,69047.72894688007,12784,49234.72923828423,0,0,0,0,1,0,0,1,1
34,6,2,1,1,3,3,3,19710,3,12,6,6,1,13,2.682788329481577,102997.714045,2542,83286.7849251486,1,0,0,0,1,0,0,0,1
31,11,4,1,2,1,2,2,15591,2,21,11,8,1,20,1.775086429149459,69047.72894688007,12784,53456.28581133547,0,0,1,0,1,0,0,0,1
32,38,1,3,3,1,2,3,15435,2,7,7,0,0,7,2.2196171553819486,69047.72894688007,12784,53611.948564035454,0,0,0,0,1,0,0,0,1
46,25,3,2,3,2,3,2,15441,2,9,10,1,0,12,3.0202946212485378,69047.72894688007,12784,53606.02835763757,1,1,0,0,1,0,0,0,1
47,15,3,3,4,2,4,2,10305,2,27,10,7,1,18,3.5097886633333637,69047.72894688007,12784,58742.31387528306,0,0,1,1,0,0,0,1,1
40,27,1,5,1,2,2,2,5069,1,12,7,8,1,15,1.67,69047.72894688007,12784,63977.96137864629,0,1,0,0,0,0,0,1,1
50,39,2,4,3,3,1,2,16243,2,9,9,1,0,11,2.6284231848962656,69047.72894688007,12784,52803.76434364014,0,0,0,0,1,0,0,0,1
44,32,2,2,5,3,1,2,16699,1,8,2,7,1,10,3.232356873192786,69047.72894688007,12784,52348.3821455768,0,0,1,0,1,0,0,0,1
40,4,2,1,3,2,2,3,2780,1,1,0,0,0,0,2.7200454445683335,69047.72894688007,12784,66266.92650704802,1,0,0,0,0,0,0,0,1
33,11,2,4,1,1,2,3,17205,2,26,8,3,1,11,2.0,69047.72894688007,12784,51841.794448991444,1,1,0,0,1,0,0,0,1
34,16,1,2,4,1,3,2,5459,5,2,2,1,0,4,2.962727133427384,91683.75438596492,139,86223.76257571233,1,0,0,0,0,0,0,0,1
42,18,2,1,4,3,1,3,9609,2,23,6,1,0,7,2.8100942815295418,102997.714045,2542,93388.4121575034,0,0,0,1,0,0,0,1,1
25,48,2,2,4,2,1,2,5567,2,26,2,0,0,2,2.67,102997.714045,2542,97430.5139841585,0,0,0,0,0,0,0,1,1
44,33,1,1,2,3,4,2,18789,1,13,11,5,1,16,3.2110875736883404,102997.714045,2542,84207.8505376803,1,0,0,0,1,0,0,0,1
44,32,2,2,3,2,4,1,7958,3,26,4,1,0,6,3.2835531522392776,69047.72894688007,12784,61089.073596619426,0,0,0,1,0,0,0,1,1
45,10,2,1,2,1,2,3,16083,2,28,6,2,0,8,2.273103393581498,69047.72894688007,12784,52963.79653647802,0,0,0,0,1,0,0,1,1
37,23,1,2,3,1,2,3,4017,3,17,7,5,1,13,2.3994174867672413,69047.72894688007,12784,65030.382909843145,0,0,0,0,0,0,0,1,1
28,30,3,3,2,3,1,1,11992,1,14,5,3,1,9,2.2515739070198495,69047.72894688007,12784,57055.5792912711,1,0,1,1,0,0,0,1,1
41,26,3,4,3,2,4,2,6536,2,15,3,6,1,10,3.290830248630507,69047.72894688007,12784,62511.4652468719,0,0,0,0,0,0,0,0,1
58,19,1,3,1,3,2,1,8114,1,27,6,5,1,12,2.3254426170202422,69047.72894688007,12784,60932.85323914316,0,0,0,1,0,0,0,1,1
43,47,1,2,3,2,1,2,3009,3,7,8,2,0,11,2.9521669920779994,69047.72894688007,12784,66037.87244590383,0,1,0,0,0,0,0,0,1
21,6,1,2,1,3,3,1,16715,3,6,6,1,0,8,3.0,69047.72894688007,12784,52332.59306589495,0,0,1,0,1,0,0,0,1
24,23,1,2,2,1,1,2,9950,2,18,7,3,0,11,1.3605624493367547,69047.72894688007,12784,59097.72894688007,1,0,0,1,0,0,0,1,1
33,21,3,1,1,2,2,2,16011,2,13,7,5,1,13,2.33,69047.72894688007,12784,53035.983415909934,1,1,0,0,1,0,0,1,1
32,22,3,3,3,3,4,2,19740,1,9,4,2,0,7,3.639101644402848,102997.714045,2542,83257.14108794132,0,0,0,0,1,0,0,0,1
42,9,2,2,3,3,4,3,9666,1,7,6,3,0,9,3.67,91683.75438596492,139,82017.21120343439,0,1,0,1,0,0,0,0,1
36,39,3,4,3,4,3,1,13158,3,16,4,4,1,8,3.6589060973571694,69047.72894688007,12784,55889.16462839856,1,0,0,1,0,0,0,0,1
