Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,external_avg_salary,external_job_demand,salary_gap,NoRecentPromotion,StagnationScore,SatisfactionIndex,Department_HR,Department_Human Resources,Department_IT,Department_Marketing,Department_Research & Development,Department_Sales,Gender_Male,JobRole_Assistant,JobRole_Executive,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,JobRoleMapped_Laboratory Technician,JobRoleMapped_Manager,JobRoleMapped_Other,JobRoleMapped_Research Scientist,JobRoleMapped_Sales Executive,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_55+
59,0,14,2,61,4,3,3,13274,4,3,3,83,1,29,5,3,69047.72894688007,12784,55773.72894688007,1,8,2.67,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
34,0,5,4,61,1,2,1,5915,4,2,4,54,4,27,6,6,69047.72894688007,12784,63132.72894688007,1,12,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
24,1,5,1,31,1,5,5,17199,3,3,3,16,4,13,3,5,69047.72894688007,12784,51848.72894688007,1,8,3.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
23,0,23,1,37,2,4,2,13283,2,2,3,65,2,3,2,4,102997.714045,2542,89714.714045,1,6,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47,1,37,1,31,2,5,5,12389,4,2,1,45,1,27,5,4,69047.72894688007,12784,56658.72894688007,1,9,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
23,0,9,3,43,2,1,1,3197,3,2,2,33,4,26,13,5,69047.72894688007,12784,65850.72894688007,1,18,2.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,0,38,3,16,4,3,2,12048,3,3,3,37,3,12,4,6,102997.714045,2542,90949.714045,1,10,2.67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
36,0,13,2,25,3,1,5,19179,3,1,1,15,4,20,5,2,69047.72894688007,12784,49868.72894688007,0,7,2.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
22,0,36,4,30,1,3,2,3845,2,4,4,90,4,19,10,2,69047.72894688007,12784,65202.72894688007,0,12,3.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,0,6,1,65,2,3,4,9290,3,4,2,61,1,23,4,6,102997.714045,2542,93707.714045,1,10,2.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
42,1,29,3,95,2,3,4,7965,3,1,4,3,2,28,4,2,69047.72894688007,12784,61082.72894688007,0,6,3.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
37,1,24,1,35,2,4,3,3345,3,2,1,57,2,5,8,6,102997.714045,2542,99652.714045,1,14,1.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
20,0,36,3,35,3,5,1,19539,4,4,2,81,3,19,6,1,102997.714045,2542,83458.714045,0,7,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
54,0,37,2,20,2,3,2,18947,2,4,4,9,2,19,2,7,69047.72894688007,12784,50100.72894688007,1,9,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
50,0,10,1,60,3,2,5,8561,4,4,1,65,1,25,3,8,69047.72894688007,12784,60486.72894688007,1,11,2.33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20,1,21,3,37,2,3,2,11333,1,2,2,58,3,29,8,5,69047.72894688007,12784,57714.72894688007,1,13,2.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
22,0,19,2,72,4,5,2,19487,3,1,2,81,2,12,1,1,69047.72894688007,12784,49560.72894688007,0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22,0,7,3,71,1,5,5,15241,3,4,2,94,1,28,13,8,69047.72894688007,12784,53806.72894688007,1,21,3.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
56,1,38,3,75,2,4,5,6531,4,1,2,35,1,25,6,4,69047.72894688007,12784,62516.72894688007,1,10,3.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
38,0,49,2,53,4,3,4,19169,4,2,3,89,4,5,3,3,69047.72894688007,12784,49878.72894688007,1,6,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
48,1,5,1,59,3,2,3,6875,3,3,4,75,2,2,9,6,69047.72894688007,12784,62172.72894688007,1,15,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,0,49,1,43,4,4,5,10079,1,4,2,2,4,26,10,5,69047.72894688007,12784,58968.72894688007,1,15,2.67,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
52,0,47,2,45,4,4,2,15914,4,4,1,37,2,16,13,3,69047.72894688007,12784,53133.72894688007,1,16,1.67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
55,1,48,2,16,4,3,4,10109,3,1,4,93,2,21,11,9,69047.72894688007,12784,58938.72894688007,1,20,3.33,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
48,1,9,2,51,2,3,1,18037,3,2,1,35,4,4,1,1,69047.72894688007,12784,51010.72894688007,0,2,1.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
45,0,27,4,58,3,4,4,14882,3,1,2,59,4,22,14,3,69047.72894688007,12784,54165.72894688007,1,17,3.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
23,0,3,2,93,3,4,4,11909,1,3,1,81,4,15,2,0,69047.72894688007,12784,57138.72894688007,0,2,2.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
33,0,8,2,84,2,4,4,15100,2,3,1,76,2,10,6,7,69047.72894688007,12784,53947.72894688007,1,13,2.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
46,0,20,4,77,3,1,2,4428,3,1,2,66,1,22,12,3,69047.72894688007,12784,64619.72894688007,1,15,2.67,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52,0,10,3,89,3,4,5,4822,3,1,3,3,2,6,4,1,69047.72894688007,12784,64225.72894688007,0,5,3.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,0,16,1,67,3,5,3,8804,4,3,4,11,4,7,12,4,102997.714045,2542,94193.714045,1,16,2.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
22,0,12,4,90,2,2,1,18461,4,3,2,10,1,2,10,0,69047.72894688007,12784,50586.72894688007,0,10,2.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42,0,2,4,17,2,2,3,17451,4,2,4,10,1,4,1,1,69047.72894688007,12784,51596.72894688007,0,2,3.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
40,0,40,4,33,4,3,2,11662,4,1,2,56,1,15,10,7,69047.72894688007,12784,57385.72894688007,1,17,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
42,0,42,4,59,4,4,3,9137,2,1,3,42,4,13,4,3,69047.72894688007,12784,59910.72894688007,1,7,3.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
23,0,3,2,75,4,2,3,9341,2,2,2,46,2,9,2,8,69047.72894688007,12784,59706.72894688007,1,10,2.33,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
40,0,25,1,69,4,2,1,13443,2,1,2,20,1,5,13,9,102997.714045,2542,89554.714045,1,22,1.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
56,0,9,1,85,1,5,4,10563,3,2,3,22,3,17,9,3,69047.72894688007,12784,58484.72894688007,1,12,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
50,1,46,4,90,2,5,5,12593,1,3,4,60,2,6,7,1,69047.72894688007,12784,56454.72894688007,0,8,4.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
40,1,31,1,43,4,1,5,15870,3,4,3,46,3,14,6,7,69047.72894688007,12784,53177.72894688007,1,13,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
45,1,36,1,62,2,1,3,15891,1,4,1,80,2,5,13,9,69047.72894688007,12784,53156.72894688007,1,22,1.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
54,1,21,3,86,2,2,1,12912,4,3,2,64,2,2,14,3,69047.72894688007,12784,56135.72894688007,1,17,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
57,1,7,4,77,3,3,5,17903,4,3,2,37,3,14,12,7,69047.72894688007,12784,51144.72894688007,1,19,3.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
43,0,43,4,35,1,2,5,3578,3,4,2,95,2,19,9,1,69047.72894688007,12784,65469.72894688007,0,10,3.67,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,0,20,4,71,4,3,5,8004,4,2,1,6,4,19,13,3,102997.714045,2542,94993.714045,1,16,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
48,0,37,4,27,4,2,3,13675,2,2,1,13,2,28,8,0,69047.72894688007,12784,55372.72894688007,0,8,2.67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
22,0,30,4,41,4,5,2,5600,3,4,4,64,1,23,2,7,69047.72894688007,12784,63447.72894688007,1,9,3.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0,47,1,82,2,4,3,17282,4,3,3,37,4,13,3,5,102997.714045,2542,85715.714045,1,8,2.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
38,1,39,1,78,4,2,3,11934,2,2,4,49,2,21,14,1,69047.72894688007,12784,57113.72894688007,0,15,2.67,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
41,0,34,2,23,4,1,2,7270,2,2,1,72,3,12,7,2,69047.72894688007,12784,61777.72894688007,0,9,1.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,0,46,4,88,1,3,5,15096,4,3,3,29,3,28,10,5,69047.72894688007,12784,53951.72894688007,1,15,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
33,0,4,3,89,1,3,3,19097,2,3,4,33,2,25,4,9,69047.72894688007,12784,49950.72894688007,1,13,3.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
35,0,29,4,21,3,2,4,16214,1,4,1,25,1,1,11,8,69047.72894688007,12784,52833.72894688007,1,19,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52,0,6,3,25,2,3,5,5030,2,2,2,52,3,3,6,9,69047.72894688007,12784,64017.72894688007,1,15,3.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,0,40,4,42,4,1,5,8859,1,4,2,16,4,10,9,6,102997.714045,2542,94138.714045,1,15,3.67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
57,0,19,1,86,1,5,5,10181,2,1,2,85,4,8,7,8,69047.72894688007,12784,58866.72894688007,1,15,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
31,1,49,3,41,2,4,3,16215,2,2,1,18,2,13,14,9,69047.72894688007,12784,52832.72894688007,1,23,2.33,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
57,0,10,3,36,4,4,1,16723,1,4,4,61,2,19,3,3,69047.72894688007,12784,52324.72894688007,1,6,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
58,0,34,4,56,2,3,1,15590,4,4,2,12,3,3,14,7,69047.72894688007,12784,53457.72894688007,1,21,2.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
52,1,41,1,46,2,2,2,7943,4,1,4,79,1,24,6,1,69047.72894688007,12784,61104.72894688007,0,7,2.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
52,0,16,3,28,4,3,1,17581,1,1,1,43,4,26,7,1,102997.714045,2542,85416.714045,0,8,1.67,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48,1,3,1,40,4,1,5,13647,1,3,2,27,1,3,1,3,102997.714045,2542,89350.714045,1,4,2.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
24,0,22,3,69,3,2,4,12646,1,2,1,45,3,27,13,2,69047.72894688007,12784,56401.72894688007,0,15,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
25,0,16,4,89,1,5,4,5126,2,4,3,81,3,18,7,7,69047.72894688007,12784,63921.72894688007,1,14,3.67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,1,31,2,85,2,1,5,11192,1,2,2,75,3,3,14,1,69047.72894688007,12784,57855.72894688007,0,15,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
35,0,17,1,69,1,5,3,8083,1,1,2,80,3,29,5,3,69047.72894688007,12784,60964.72894688007,1,8,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
50,0,37,2,59,1,2,3,19248,3,2,4,82,4,12,14,8,69047.72894688007,12784,49799.72894688007,1,22,3.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
44,0,23,3,44,3,5,5,9609,4,4,1,57,1,2,7,8,102997.714045,2542,93388.714045,1,15,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
52,0,38,2,80,4,1,5,10678,4,3,3,35,3,8,14,3,102997.714045,2542,92319.714045,1,17,3.33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
32,0,27,4,40,3,1,2,13734,3,2,1,38,4,28,13,2,69047.72894688007,12784,55313.72894688007,0,15,2.33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
29,0,5,2,15,3,3,3,13060,2,4,3,18,1,21,13,0,69047.72894688007,12784,55987.72894688007,0,13,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
43,0,25,3,38,2,2,1,14378,2,3,2,87,1,14,7,0,69047.72894688007,12784,54669.72894688007,0,7,2.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
29,0,11,4,69,4,4,1,16758,3,4,4,90,1,19,6,7,102997.714045,2542,86239.714045,1,13,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
50,0,9,4,79,3,4,3,16617,1,2,1,36,4,11,13,8,69047.72894688007,12784,52430.72894688007,1,21,2.67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
32,0,5,3,39,2,5,4,14587,3,3,4,64,2,16,3,8,69047.72894688007,12784,54460.72894688007,1,11,3.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
22,0,24,1,56,1,4,5,17269,4,1,1,50,2,14,9,4,69047.72894688007,12784,51778.72894688007,1,13,2.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
53,0,16,2,58,4,4,2,6661,4,2,3,47,2,8,13,1,69047.72894688007,12784,62386.72894688007,0,14,2.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47,0,2,3,83,2,1,2,14575,2,1,4,19,3,24,5,6,69047.72894688007,12784,54472.72894688007,1,11,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
38,0,2,4,26,3,1,2,7109,4,4,2,44,2,27,9,3,102997.714045,2542,95888.714045,1,12,2.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
42,0,20,1,22,2,1,1,13348,4,1,1,25,2,20,3,9,69047.72894688007,12784,55699.72894688007,1,12,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
51,1,4,1,77,1,4,4,15101,1,2,4,38,4,14,14,3,69047.72894688007,12784,53946.72894688007,1,17,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
32,0,34,2,92,3,5,4,5090,1,4,2,2,3,25,7,3,102997.714045,2542,97907.714045,1,10,2.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
52,0,8,3,34,4,2,2,14064,2,2,3,75,4,12,5,9,69047.72894688007,12784,54983.72894688007,1,14,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
53,0,2,4,54,4,3,5,15762,2,1,3,32,4,17,14,2,69047.72894688007,12784,53285.72894688007,0,16,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
52,1,15,3,87,2,5,5,4098,1,3,4,23,2,23,14,3,69047.72894688007,12784,64949.72894688007,1,17,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,0,42,3,19,4,1,5,4950,1,2,4,83,1,12,7,1,69047.72894688007,12784,64097.72894688007,0,8,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,0,8,3,15,2,5,2,6378,2,3,4,50,1,21,8,8,69047.72894688007,12784,62669.72894688007,1,16,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,0,24,2,25,3,2,5,13744,2,3,2,21,3,12,11,6,69047.72894688007,12784,55303.72894688007,1,17,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
43,0,45,2,18,2,1,3,9223,4,3,4,57,4,12,8,0,69047.72894688007,12784,59824.72894688007,0,8,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
41,0,33,4,52,2,2,2,16995,4,2,1,78,3,7,5,4,69047.72894688007,12784,52052.72894688007,1,9,2.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
42,1,29,1,31,4,3,4,5010,2,2,3,19,1,10,11,1,69047.72894688007,12784,64037.72894688007,0,12,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
49,0,1,1,82,1,5,1,3493,2,1,3,22,4,16,14,2,69047.72894688007,12784,65554.72894688007,0,16,1.67,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37,1,26,2,46,1,3,3,8378,1,2,3,58,4,27,12,2,69047.72894688007,12784,60669.72894688007,0,14,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
51,1,48,1,19,3,4,1,17961,1,4,2,86,3,24,5,6,69047.72894688007,12784,51086.72894688007,1,11,1.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
26,0,4,2,36,3,5,3,7943,3,4,3,49,4,3,13,2,69047.72894688007,12784,61104.72894688007,0,15,2.67,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
52,0,2,4,92,4,4,2,13350,4,2,3,31,4,3,8,6,69047.72894688007,12784,55697.72894688007,1,14,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
24,0,24,3,99,4,2,4,17133,4,2,4,51,3,1,14,7,69047.72894688007,12784,51914.72894688007,1,21,3.67,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
47,0,5,3,96,4,4,3,13486,4,4,1,73,3,5,6,1,69047.72894688007,12784,55561.72894688007,0,7,2.33,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,0,6,3,81,2,2,2,16791,1,1,1,58,4,8,6,0,69047.72894688007,12784,52256.72894688007,0,6,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
34,0,31,2,25,1,3,4,16335,2,3,3,93,4,17,2,5,69047.72894688007,12784,52712.72894688007,1,7,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
23,0,27,1,39,4,1,1,8791,2,2,2,82,3,16,7,8,69047.72894688007,12784,60256.72894688007,1,15,1.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
53,0,49,3,56,1,3,3,16663,1,3,3,56,1,16,10,5,69047.72894688007,12784,52384.72894688007,1,15,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
