Age,DistanceFromHome,JobInvolvement,JobLevel,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NoRecentPromotion,StagnationScore,SatisfactionIndex,external_avg_salary,external_job_demand,salary_gap,OverTime_Yes,MaritalStatus_Single,MaritalStatus_Married,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,Attrition
22,42,1,2,4,1,1,4,15564,3,8,11,7,1,18,2.0,69047.72894688007,12784,53483.72894688007,1,0,1,0,1,0,1,0,0
37,45,2,1,5,3,3,2,6066,4,19,2,6,1,8,3.67,102997.714045,2542,96931.714045,1,1,0,0,0,0,0,1,0
44,18,1,5,2,4,1,4,7349,1,27,12,5,1,17,2.33,69047.72894688007,12784,61698.72894688007,0,1,0,0,0,0,0,1,1
41,10,2,5,4,2,2,2,19141,3,21,6,12,1,18,2.67,102997.714045,2542,83856.714045,0,0,0,0,1,0,0,1,0
35,1,4,1,3,4,3,3,2506,3,2,2,2,0,4,3.33,89817.88593023256,119,87311.88593023256,0,1,0,0,0,0,0,0,0
39,6,2,3,1,4,1,3,9991,4,7,7,1,0,8,2.0,69047.72894688007,12784,59056.72894688007,0,0,1,1,0,0,1,0,0
24,19,2,1,4,1,3,4,7900,2,12,12,6,1,18,2.67,69047.72894688007,12784,61147.72894688007,1,1,0,1,0,0,0,1,0
34,10,3,3,1,4,1,1,17244,2,10,10,3,1,13,2.0,69047.72894688007,12784,51803.72894688007,1,0,1,0,1,0,1,0,1
48,17,1,3,5,3,3,4,11218,2,19,10,7,1,17,3.67,102997.714045,2542,91779.714045,0,0,1,1,0,0,0,1,0
31,38,3,3,5,3,4,2,14698,1,1,12,9,1,21,4.0,102997.714045,2542,88299.714045,0,0,1,0,1,0,0,0,0
55,36,4,2,5,1,1,1,6698,3,7,1,1,0,2,2.33,69047.72894688007,12784,62349.72894688007,0,1,0,0,0,0,1,0,0
38,43,2,2,5,3,1,3,16699,1,5,2,9,1,11,3.0,69047.72894688007,12784,52348.72894688007,1,0,1,0,1,1,0,0,1
31,19,4,3,4,4,4,4,18040,4,1,2,3,1,5,4.0,69047.72894688007,12784,51007.72894688007,0,1,0,0,1,0,0,0,0
42,9,3,1,4,1,3,3,3673,1,12,9,5,1,14,2.67,17372.83423076923,33,13699.83423076923,0,1,0,0,0,0,0,1,0
36,14,1,1,4,3,4,1,13845,2,29,9,6,1,15,3.67,69047.72894688007,12784,55202.72894688007,1,0,0,0,1,0,0,1,0
49,44,4,2,2,4,2,4,14724,4,22,5,1,0,6,2.67,69047.72894688007,12784,54323.72894688007,0,0,0,0,1,0,0,1,1
48,26,2,4,5,4,1,3,14866,2,15,9,0,0,9,3.33,69047.72894688007,12784,54181.72894688007,1,1,0,0,1,0,0,1,0
43,16,1,3,1,4,4,1,13401,4,23,7,5,1,12,3.0,69047.72894688007,12784,55646.72894688007,0,0,1,1,0,0,0,1,0
33,29,4,5,4,1,1,1,3281,3,21,6,5,1,11,2.0,102997.714045,2542,99716.714045,0,0,1,0,0,0,0,1,0
56,48,3,2,2,3,3,2,14524,1,8,8,9,1,17,2.67,69047.72894688007,12784,54523.72894688007,1,1,0,0,1,0,1,0,0
41,38,2,5,3,3,1,4,6106,2,7,1,6,1,7,2.33,102997.714045,2542,96891.714045,0,0,1,0,0,0,1,0,0
56,33,1,4,1,1,4,3,4716,4,20,11,2,0,13,2.0,69047.72894688007,12784,64331.72894688007,0,0,0,0,0,0,0,1,1
57,4,1,5,1,1,3,1,11456,4,2,5,6,1,11,1.67,69047.72894688007,12784,57591.72894688007,0,0,1,1,0,0,0,0,0
29,20,3,1,4,3,2,3,2157,1,3,1,0,0,1,3.0,69047.72894688007,12784,66890.72894688007,0,0,1,0,0,1,0,0,0
48,23,4,3,3,4,1,2,3193,4,23,3,9,1,12,2.67,102997.714045,2542,99804.714045,0,1,0,0,0,0,0,1,0
25,21,3,3,5,4,3,4,18163,2,3,14,8,1,22,4.0,69047.72894688007,12784,50884.72894688007,0,0,0,0,1,1,0,0,0
34,2,2,1,1,3,3,3,4381,1,6,5,1,0,6,2.33,89817.88593023256,119,85436.88593023256,0,1,0,0,0,0,1,0,0
57,7,2,5,3,2,2,2,5071,4,16,9,8,1,17,2.33,102997.714045,2542,97926.714045,1,1,0,0,0,0,0,1,0
53,36,1,5,3,2,3,4,17092,1,5,3,6,1,9,2.67,102997.714045,2542,85905.714045,1,1,0,0,1,1,0,0,1
23,44,3,4,1,2,2,1,10748,2,2,8,0,0,8,1.67,69047.72894688007,12784,58299.72894688007,0,1,0,1,0,0,0,0,0
50,10,3,2,5,1,1,1,8561,4,25,3,8,1,11,2.33,69047.72894688007,12784,60486.72894688007,1,0,0,1,0,0,0,1,0
59,32,2,5,5,4,1,3,14997,3,27,9,8,1,17,3.33,69047.72894688007,12784,54050.72894688007,0,1,0,0,1,0,0,1,0
39,1,3,1,3,3,3,3,2232,7,3,2,1,0,3,3.0,17372.83423076923,33,15140.83423076923,0,0,0,0,0,1,0,0,0
40,47,1,4,4,3,4,2,15073,3,22,5,6,1,11,3.67,102997.714045,2542,87924.714045,1,0,0,0,1,0,0,1,0
55,12,1,1,5,4,3,1,3402,4,7,11,8,1,19,4.0,69047.72894688007,12784,65645.72894688007,1,0,0,0,0,0,1,0,0
38,12,2,5,4,4,4,3,17128,2,29,4,9,1,13,4.0,69047.72894688007,12784,51919.72894688007,0,0,1,0,1,0,0,1,0
27,10,3,4,3,3,2,2,4279,4,6,11,9,1,20,2.67,69047.72894688007,12784,64768.72894688007,0,1,0,0,0,0,1,0,0
45,5,1,2,1,3,1,3,5769,1,10,7,1,0,8,1.67,17372.83423076923,33,11603.83423076923,1,1,0,0,0,0,1,0,0
32,33,3,2,5,1,4,3,9173,3,23,8,3,1,11,3.33,69047.72894688007,12784,59874.72894688007,1,0,1,1,0,0,0,1,0
57,25,4,5,1,2,4,4,14590,4,26,8,1,0,9,2.33,69047.72894688007,12784,54457.72894688007,1,1,0,0,1,0,0,1,0
21,15,1,3,1,3,2,2,11444,4,8,14,2,0,16,2.0,69047.72894688007,12784,57603.72894688007,1,1,0,1,0,0,1,0,0
46,2,3,1,3,4,3,3,11133,3,19,7,3,1,10,3.33,69047.72894688007,12784,57914.72894688007,0,0,0,1,0,0,0,1,0
54,36,1,5,2,2,3,3,17267,1,1,9,4,1,13,2.33,102997.714045,2542,85730.714045,1,1,0,0,1,0,0,0,1
26,2,4,1,5,4,1,2,13577,4,6,12,5,1,17,3.33,102997.714045,2542,89420.714045,1,0,0,1,0,0,1,0,0
24,1,3,1,4,2,1,2,2293,2,2,0,2,0,2,2.33,89817.88593023256,119,87524.88593023256,1,0,1,0,0,0,0,0,1
20,28,1,4,2,1,3,1,14711,3,21,1,9,1,10,2.0,69047.72894688007,12784,54336.72894688007,1,1,0,0,1,0,0,1,0
55,26,2,4,2,3,1,3,4503,4,2,9,8,1,17,2.0,69047.72894688007,12784,64544.72894688007,1,1,0,0,0,0,0,0,1
22,21,2,2,3,1,3,4,13420,1,6,2,9,1,11,2.33,69047.72894688007,12784,55627.72894688007,1,0,0,1,0,0,1,0,0
37,46,3,5,2,1,3,1,6440,4,16,8,6,1,14,2.0,102997.714045,2542,96557.714045,0,1,0,0,0,0,0,1,1
47,1,4,1,2,1,2,3,9014,2,9,3,8,1,11,1.67,69047.72894688007,12784,60033.72894688007,0,0,0,1,0,0,1,0,0
38,23,3,2,4,4,2,3,5745,9,2,2,1,0,3,3.33,69047.72894688007,12784,63302.72894688007,0,0,0,0,0,0,0,0,0
35,31,4,1,3,1,1,4,16889,4,18,14,9,1,23,1.67,69047.72894688007,12784,52158.72894688007,1,0,1,0,1,0,0,1,0
51,45,2,5,4,4,2,1,7764,3,10,2,2,0,4,3.33,69047.72894688007,12784,61283.72894688007,0,0,1,1,0,0,1,0,1
24,38,4,5,2,1,3,3,8411,3,2,2,5,1,7,2.0,102997.714045,2542,94586.714045,1,1,0,1,0,0,0,0,0
33,10,4,1,1,2,1,4,11558,4,9,7,3,1,10,1.33,102997.714045,2542,91439.714045,1,0,0,1,0,0,1,0,0
32,40,4,4,5,4,1,3,13288,2,13,10,0,0,10,3.33,102997.714045,2542,89709.714045,0,0,1,1,0,0,0,1,1
30,18,1,2,5,2,4,2,16661,3,20,1,4,1,5,3.67,69047.72894688007,12784,52386.72894688007,0,1,0,0,1,0,0,1,0
27,7,2,5,4,3,1,2,3448,1,23,11,7,1,18,2.67,69047.72894688007,12784,65599.72894688007,1,0,0,0,0,0,0,1,0
28,48,1,5,3,4,1,2,14714,3,13,2,2,0,4,2.67,69047.72894688007,12784,54333.72894688007,1,0,0,0,1,0,0,1,0
51,5,4,3,4,1,4,3,7914,3,12,6,4,1,10,3.0,69047.72894688007,12784,61133.72894688007,0,0,1,1,0,0,0,1,0
28,29,2,3,4,3,3,3,10959,1,2,4,0,0,4,3.33,102997.714045,2542,92038.714045,1,1,0,1,0,0,0,0,1
51,9,3,1,4,4,2,3,2075,3,4,2,0,0,2,3.33,17372.83423076923,33,15297.83423076923,0,0,1,0,0,1,0,0,0
43,9,2,3,3,1,1,2,6202,2,9,2,4,1,6,1.67,102997.714045,2542,96795.714045,1,1,0,0,0,0,1,0,0
35,48,4,3,1,2,4,2,5380,2,4,2,4,1,6,2.33,69047.72894688007,12784,63667.72894688007,1,0,1,0,0,1,0,0,1
28,33,4,1,3,1,4,4,4038,1,9,13,0,0,13,2.67,69047.72894688007,12784,65009.72894688007,0,0,1,0,0,0,1,0,1
32,28,1,1,1,2,2,4,10619,2,16,4,7,1,11,1.67,102997.714045,2542,92378.714045,0,1,0,1,0,0,0,1,0
37,3,3,3,2,1,2,4,17264,1,14,10,7,1,17,1.67,69047.72894688007,12784,51783.72894688007,0,0,1,0,1,0,0,1,0
57,44,3,3,1,3,4,4,3769,2,15,9,5,1,14,2.67,69047.72894688007,12784,65278.72894688007,1,0,0,0,0,0,0,1,0
59,18,4,2,2,3,1,1,13978,4,17,5,4,1,9,2.0,69047.72894688007,12784,55069.72894688007,1,0,1,0,1,0,0,1,1
43,27,3,4,4,4,4,1,19417,2,20,9,7,1,16,4.0,69047.72894688007,12784,49630.72894688007,1,0,1,0,1,0,0,1,1
51,2,3,3,2,2,2,3,10596,2,4,2,3,1,5,2.0,91683.75438596492,139,81087.75438596492,0,0,1,1,0,1,0,0,0
22,38,1,2,5,2,2,2,16511,3,8,3,9,1,12,3.0,69047.72894688007,12784,52536.72894688007,0,0,1,0,1,0,1,0,0
36,33,1,4,2,2,3,1,16597,3,6,3,2,0,5,2.33,102997.714045,2542,86400.714045,1,0,1,0,1,0,1,0,0
44,27,2,5,1,2,3,4,8439,3,3,3,9,1,12,2.0,69047.72894688007,12784,60608.72894688007,0,0,1,1,0,1,0,0,1
40,39,2,4,4,2,1,4,16176,1,14,5,7,1,12,2.33,69047.72894688007,12784,52871.72894688007,1,0,1,0,1,0,0,1,1
35,25,3,1,2,4,1,2,2022,1,10,2,7,1,9,2.33,89817.88593023256,119,87795.88593023256,1,0,0,0,0,0,1,0,1
41,1,3,1,4,4,1,3,2782,3,5,3,1,0,4,3.0,89817.88593023256,119,87035.88593023256,0,0,1,0,0,1,0,0,0
47,48,4,5,5,2,1,1,11596,2,29,4,0,0,4,2.67,102997.714045,2542,91401.714045,1,0,0,1,0,0,0,1,1
51,1,4,3,2,4,3,1,8913,1,13,1,9,1,10,3.0,69047.72894688007,12784,60134.72894688007,1,0,0,1,0,0,0,1,0
47,34,3,5,3,2,2,3,10330,4,7,6,1,0,7,2.33,69047.72894688007,12784,58717.72894688007,0,1,0,1,0,0,1,0,0
40,13,3,3,2,1,1,1,7203,1,1,8,4,1,12,1.33,69047.72894688007,12784,61844.72894688007,1,0,1,0,0,0,0,0,1
30,9,2,1,3,4,1,3,2206,1,10,0,1,0,1,2.67,17372.83423076923,33,15166.83423076923,0,1,0,0,0,0,1,0,0
35,43,1,5,3,3,2,2,4444,3,9,4,1,0,5,2.67,69047.72894688007,12784,64603.72894688007,1,0,0,0,0,0,1,0,0
38,15,2,3,4,3,2,3,11510,0,11,10,2,0,12,3.0,69047.72894688007,12784,57537.72894688007,1,0,0,1,0,0,0,1,0
26,7,3,5,2,4,2,3,11174,2,11,2,1,0,3,2.67,102997.714045,2542,91823.714045,0,0,1,1,0,0,0,1,0
31,22,3,2,3,4,4,2,6179,1,10,2,6,1,8,3.67,69047.72894688007,12784,62868.72894688007,1,0,1,0,0,0,1,0,1
58,32,4,2,2,1,2,2,15288,1,23,2,0,0,2,1.67,69047.72894688007,12784,53759.72894688007,1,0,1,0,1,0,0,1,1
59,36,1,2,4,1,3,1,9134,4,24,12,3,1,15,2.67,69047.72894688007,12784,59913.72894688007,0,0,0,1,0,0,0,1,1
22,41,1,3,5,1,2,3,14999,3,6,13,5,1,18,2.67,69047.72894688007,12784,54048.72894688007,1,0,1,0,1,0,1,0,0
50,8,2,3,3,2,1,4,4087,2,9,11,8,1,19,2.0,69047.72894688007,12784,64960.72894688007,0,1,0,0,0,0,1,0,0
47,4,2,3,2,3,3,3,10333,8,22,11,14,1,25,2.67,69047.72894688007,12784,58714.72894688007,1,0,0,1,0,0,0,1,0
31,8,3,3,4,1,1,3,10793,1,13,7,9,1,16,2.0,91683.75438596492,139,80890.75438596492,0,0,0,1,0,0,0,1,0
38,41,3,4,4,3,1,4,15521,1,13,13,7,1,20,2.67,69047.72894688007,12784,53526.72894688007,0,1,0,0,1,0,0,1,0
23,4,4,5,3,2,3,3,5917,3,9,1,3,1,4,2.67,102997.714045,2542,97080.714045,1,0,0,0,0,0,1,0,0
33,23,3,3,2,3,4,2,16739,2,18,12,8,1,20,3.0,102997.714045,2542,86258.714045,1,1,0,0,1,0,0,1,0
27,40,4,4,2,4,4,1,14003,2,22,2,6,1,8,3.33,102997.714045,2542,88994.714045,0,0,1,0,1,0,0,1,0
22,22,2,2,4,1,4,3,19485,2,20,8,3,1,11,3.0,69047.72894688007,12784,49562.72894688007,0,0,1,0,1,0,0,1,1
40,1,3,1,4,1,3,2,2406,8,1,0,0,0,0,2.67,17372.83423076923,33,14966.83423076923,0,0,1,0,0,0,0,0,0
36,16,2,3,5,1,1,3,4551,2,11,13,6,1,19,2.33,69047.72894688007,12784,64496.72894688007,1,0,0,0,0,0,0,1,0
40,17,1,5,3,2,3,3,18541,1,15,9,7,1,16,2.67,69047.72894688007,12784,50506.72894688007,1,0,1,0,1,0,0,1,1
54,14,4,3,1,4,2,2,12240,1,2,2,9,1,11,2.33,69047.72894688007,12784,56807.72894688007,1,1,0,1,0,0,0,0,0
56,38,2,4,5,3,2,1,6531,4,25,6,4,1,10,3.33,69047.72894688007,12784,62516.72894688007,1,0,0,0,0,0,0,1,1
50,37,2,1,4,4,1,3,17635,3,15,14,8,1,22,3.0,69047.72894688007,12784,51412.72894688007,0,0,1,0,1,0,0,1,1
39,22,1,3,5,1,1,2,16812,1,13,2,2,0,4,2.33,69047.72894688007,12784,52235.72894688007,0,0,0,0,1,0,0,1,0
27,48,1,1,1,1,3,4,19681,1,3,11,4,1,15,1.67,69047.72894688007,12784,49366.72894688007,0,0,1,0,1,1,0,0,0
58,33,4,2,4,4,1,2,19288,4,7,9,4,1,13,3.0,69047.72894688007,12784,49759.72894688007,0,0,0,0,1,0,1,0,0
35,41,4,5,3,1,3,1,9250,4,24,2,3,1,5,2.33,69047.72894688007,12784,59797.72894688007,1,1,0,1,0,0,0,1,0
56,12,3,4,2,4,1,4,4810,3,12,13,0,0,13,2.33,69047.72894688007,12784,64237.72894688007,1,0,1,0,0,0,0,1,0
30,3,2,3,4,2,2,3,7378,3,20,6,3,1,9,2.67,102997.714045,2542,95619.714045,1,0,1,0,0,0,0,1,0
56,31,4,1,5,1,1,4,12642,2,29,10,4,1,14,2.33,69047.72894688007,12784,56405.72894688007,1,0,1,1,0,0,0,1,0
52,38,3,3,2,3,3,1,6753,3,17,5,1,0,6,2.67,69047.72894688007,12784,62294.72894688007,0,1,0,0,0,0,0,1,0
27,22,2,1,2,1,3,2,19395,1,29,6,3,1,9,2.0,69047.72894688007,12784,49652.72894688007,0,0,0,0,1,0,0,1,0
38,14,1,3,5,4,2,3,19484,4,7,11,9,1,20,3.67,69047.72894688007,12784,49563.72894688007,0,0,1,0,1,0,1,0,0
53,3,4,4,3,3,3,1,11831,1,11,9,4,1,13,3.0,69047.72894688007,12784,57216.72894688007,0,1,0,1,0,0,0,1,0
52,42,4,5,5,4,3,2,7400,2,1,12,7,1,19,4.0,102997.714045,2542,95597.714045,1,1,0,0,0,0,0,0,1
26,47,2,4,3,2,2,3,15785,2,27,1,3,1,4,2.33,69047.72894688007,12784,53262.72894688007,0,0,1,0,1,0,0,1,0
53,24,3,1,3,1,4,2,11329,2,15,7,5,1,12,2.67,69047.72894688007,12784,57718.72894688007,1,0,0,1,0,0,0,1,0
35,23,2,2,3,2,1,3,5916,3,1,0,0,0,0,2.0,69047.72894688007,12784,63131.72894688007,1,0,1,0,0,0,0,0,1
21,18,1,3,2,2,1,1,18611,4,11,13,5,1,18,1.67,102997.714045,2542,84386.714045,0,1,0,0,1,0,0,1,0
29,11,4,4,2,2,2,3,18378,1,20,9,9,1,18,2.0,69047.72894688007,12784,50669.72894688007,1,1,0,0,1,0,0,1,0
27,48,2,5,3,1,3,4,18741,1,3,11,0,0,11,2.33,102997.714045,2542,84256.714045,1,0,0,0,1,1,0,0,0
46,2,1,4,5,3,1,1,10579,4,22,10,1,0,11,3.0,69047.72894688007,12784,58468.72894688007,1,0,1,1,0,0,0,1,0
37,16,3,3,1,1,4,4,15072,3,10,11,8,1,19,2.0,69047.72894688007,12784,53975.72894688007,0,1,0,0,1,0,1,0,1
28,33,2,1,1,2,4,4,4418,4,16,4,0,0,4,2.33,69047.72894688007,12784,64629.72894688007,0,0,0,0,0,0,0,1,0
34,2,2,2,3,4,3,2,9547,1,10,9,1,0,10,3.33,69047.72894688007,12784,59500.72894688007,0,0,1,1,0,0,1,0,0
44,18,2,2,2,1,4,2,14800,4,22,2,7,1,9,2.33,69047.72894688007,12784,54247.72894688007,0,0,1,0,1,0,0,1,0
54,2,2,3,1,2,2,2,10422,4,25,2,5,1,7,1.67,69047.72894688007,12784,58625.72894688007,1,0,0,1,0,0,0,1,0
26,34,3,5,5,4,2,4,16363,2,12,4,2,0,6,3.67,69047.72894688007,12784,52684.72894688007,0,0,0,0,1,0,0,1,1
50,26,3,1,3,4,2,3,3873,3,1,13,8,1,21,3.0,69047.72894688007,12784,65174.72894688007,1,0,0,0,0,0,0,0,0
55,13,2,1,4,4,2,3,12279,1,26,10,8,1,18,3.33,69047.72894688007,12784,56768.72894688007,0,0,0,1,0,0,0,1,0
44,29,2,3,1,4,1,4,10682,4,25,3,5,1,8,2.0,69047.72894688007,12784,58365.72894688007,1,1,0,1,0,0,0,1,0
30,27,3,2,4,3,4,2,5304,7,8,7,7,1,14,3.67,91683.75438596492,139,86379.75438596492,0,0,0,0,0,0,1,0,0
40,47,4,3,1,1,3,4,18235,3,13,13,3,1,16,1.67,69047.72894688007,12784,50812.72894688007,1,0,1,0,1,0,0,1,1
35,39,2,1,4,3,2,1,14586,1,1,6,2,0,8,3.0,102997.714045,2542,88411.714045,1,1,0,0,1,0,0,0,0
36,21,4,1,3,2,2,3,18573,4,19,1,1,0,2,2.33,102997.714045,2542,84424.714045,1,1,0,0,1,0,0,1,0
37,2,3,2,4,2,1,1,15983,3,17,5,3,1,8,2.33,102997.714045,2542,87014.714045,1,1,0,0,1,0,0,1,0
47,14,2,5,3,1,4,3,13727,1,3,5,3,1,8,2.67,69047.72894688007,12784,55320.72894688007,0,0,0,1,0,1,0,0,0
44,2,3,3,3,2,2,2,10209,5,2,2,2,0,4,2.33,69047.72894688007,12784,58838.72894688007,1,1,0,1,0,0,0,0,0
54,47,3,2,5,2,1,2,11733,1,20,10,8,1,18,2.67,69047.72894688007,12784,57314.72894688007,1,0,1,1,0,0,0,1,0
42,29,2,4,1,4,1,3,13945,2,5,9,5,1,14,2.0,69047.72894688007,12784,55102.72894688007,1,0,1,0,1,1,0,0,0
31,45,1,3,3,2,1,2,8093,2,5,10,0,0,10,2.0,69047.72894688007,12784,60954.72894688007,1,0,0,1,0,1,0,0,0
58,23,3,1,3,1,4,3,2372,1,2,2,2,0,4,2.67,89817.88593023256,119,87445.88593023256,0,0,0,0,0,0,0,0,0
34,16,4,4,4,2,1,4,18863,3,13,2,1,0,3,2.33,69047.72894688007,12784,50184.72894688007,0,0,0,0,1,0,0,1,0
55,47,1,5,1,1,3,2,15102,3,17,13,0,0,13,1.67,69047.72894688007,12784,53945.72894688007,0,1,0,0,1,0,0,1,0
55,37,3,1,5,1,1,2,7742,4,15,3,9,1,12,2.33,69047.72894688007,12784,61305.72894688007,1,1,0,1,0,0,0,1,1
34,30,4,2,1,2,3,1,3617,3,2,5,2,0,7,2.0,69047.72894688007,12784,65430.72894688007,1,1,0,0,0,0,0,0,0
57,33,1,5,1,4,1,4,15522,2,29,7,8,1,15,2.0,69047.72894688007,12784,53525.72894688007,1,0,1,0,1,0,0,1,0
28,3,1,5,3,4,1,4,12222,3,19,7,5,1,12,2.67,69047.72894688007,12784,56825.72894688007,1,0,1,1,0,0,0,1,0
56,4,3,1,3,1,3,2,9913,4,18,8,7,1,15,2.33,69047.72894688007,12784,59134.72894688007,1,1,0,1,0,0,0,1,0
30,8,2,4,2,4,2,2,3608,4,18,1,5,1,6,2.67,102997.714045,2542,99389.714045,0,1,0,0,0,0,0,1,0
42,10,2,4,2,1,4,1,9407,1,25,12,3,1,15,2.33,69047.72894688007,12784,59640.72894688007,0,1,0,1,0,0,0,1,1
22,33,2,4,3,3,1,4,14859,1,2,10,5,1,15,2.33,69047.72894688007,12784,54188.72894688007,0,1,0,0,1,0,0,0,0
40,7,4,2,2,4,2,1,7512,2,29,7,6,1,13,2.67,69047.72894688007,12784,61535.72894688007,1,0,1,0,0,0,0,1,0
45,29,4,2,2,1,4,1,4537,2,8,13,0,0,13,2.33,69047.72894688007,12784,64510.72894688007,0,1,0,0,0,0,1,0,0
52,31,1,2,3,2,2,3,5400,4,18,6,4,1,10,2.33,69047.72894688007,12784,63647.72894688007,0,0,1,0,0,0,0,1,1
43,38,3,4,2,4,2,1,10914,3,21,3,3,1,6,2.67,69047.72894688007,12784,58133.72894688007,1,0,1,1,0,0,0,1,1
57,13,3,4,3,1,2,1,13951,4,11,10,6,1,16,2.0,69047.72894688007,12784,55096.72894688007,1,0,1,0,1,0,0,1,0
49,31,4,2,4,4,4,1,11205,3,23,6,1,0,7,4.0,69047.72894688007,12784,57842.72894688007,0,0,1,1,0,0,0,1,0
37,2,2,2,4,3,4,4,5163,5,1,0,0,0,0,3.67,69047.72894688007,12784,63884.72894688007,0,0,0,0,0,0,0,0,0
54,27,3,4,1,2,1,4,11168,1,23,9,7,1,16,1.33,69047.72894688007,12784,57879.72894688007,0,1,0,1,0,0,0,1,0
49,44,2,4,1,2,2,1,8865,4,19,6,7,1,13,1.67,102997.714045,2542,94132.714045,0,1,0,1,0,0,0,1,0
49,22,3,4,2,1,2,3,16413,3,4,2,1,0,3,1.67,69047.72894688007,12784,52634.72894688007,0,0,1,0,1,1,0,0,0
40,46,2,5,1,3,2,2,13878,2,18,8,3,1,11,2.0,69047.72894688007,12784,55169.72894688007,0,0,1,0,1,0,0,1,0
51,47,1,4,2,3,3,4,14196,4,19,14,9,1,23,2.67,69047.72894688007,12784,54851.72894688007,0,0,1,0,1,0,0,1,1
55,13,4,3,3,1,2,2,19310,4,9,2,4,1,6,2.0,69047.72894688007,12784,49737.72894688007,0,1,0,0,1,0,1,0,1
22,15,4,4,4,1,1,4,11250,3,28,1,8,1,9,2.0,69047.72894688007,12784,57797.72894688007,1,1,0,1,0,0,0,1,0
44,19,4,5,5,2,1,4,11218,1,27,7,1,0,8,2.67,69047.72894688007,12784,57829.72894688007,1,0,1,1,0,0,0,1,0
42,6,1,4,1,3,3,3,9269,1,21,4,6,1,10,2.33,69047.72894688007,12784,59778.72894688007,1,0,1,1,0,0,0,1,0
22,13,4,1,3,4,1,3,7294,2,2,4,4,1,8,2.67,69047.72894688007,12784,61753.72894688007,0,0,0,0,0,0,0,0,0
53,6,3,3,1,2,1,3,13500,3,7,11,9,1,20,1.33,69047.72894688007,12784,55547.72894688007,1,1,0,1,0,0,1,0,0
22,24,2,4,1,2,2,2,15419,1,19,2,0,0,2,1.67,69047.72894688007,12784,53628.72894688007,1,1,0,0,1,0,0,1,1
31,33,4,1,2,2,2,1,13112,4,21,8,8,1,16,2.0,69047.72894688007,12784,55935.72894688007,0,0,1,1,0,0,0,1,0
46,13,4,2,2,2,1,4,14551,4,29,3,8,1,11,1.67,69047.72894688007,12784,54496.72894688007,1,0,0,0,1,0,0,1,0
52,25,2,3,5,2,3,1,5981,2,13,11,9,1,20,3.33,69047.72894688007,12784,63066.72894688007,1,0,0,0,0,0,0,1,1
35,18,1,5,1,2,3,1,18103,3,12,11,0,0,11,2.0,69047.72894688007,12784,50944.72894688007,0,0,0,0,1,0,0,1,0
56,14,4,1,4,3,1,2,17559,4,9,11,7,1,18,2.67,69047.72894688007,12784,51488.72894688007,1,0,0,0,1,0,1,0,0
52,25,2,4,1,3,2,1,6609,4,28,13,1,0,14,2.0,69047.72894688007,12784,62438.72894688007,0,0,1,0,0,0,0,1,0
39,28,4,1,1,2,3,4,4141,2,25,14,5,1,19,2.0,102997.714045,2542,98856.714045,0,1,0,0,0,0,0,1,1
58,1,3,1,5,3,3,3,7038,4,23,12,4,1,16,3.67,69047.72894688007,12784,62009.72894688007,1,0,1,0,0,0,0,1,0
58,14,4,3,5,1,4,3,19929,3,20,9,9,1,18,3.33,69047.72894688007,12784,49118.72894688007,1,1,0,0,1,0,0,1,0
46,2,2,3,3,4,1,3,11127,1,5,9,9,1,18,2.67,69047.72894688007,12784,57920.72894688007,0,1,0,1,0,1,0,0,0
55,27,3,5,4,2,2,1,10395,1,7,3,8,1,11,2.67,69047.72894688007,12784,58652.72894688007,0,0,1,1,0,0,1,0,0
41,5,3,2,3,2,4,2,19260,4,17,7,1,0,8,3.0,69047.72894688007,12784,49787.72894688007,1,0,0,0,1,0,0,1,0
58,48,2,3,2,1,4,2,7557,1,29,12,1,0,13,2.33,69047.72894688007,12784,61490.72894688007,0,0,1,0,0,0,0,1,0
30,37,3,4,1,3,4,1,15408,4,29,9,8,1,17,2.67,102997.714045,2542,87589.714045,1,0,0,0,1,0,0,1,1
51,11,2,5,5,4,1,3,6643,3,23,2,7,1,9,3.33,102997.714045,2542,96354.714045,0,0,1,0,0,0,0,1,0
47,33,3,2,4,4,3,2,9860,2,5,6,9,1,15,3.67,69047.72894688007,12784,59187.72894688007,0,0,0,1,0,1,0,0,0
46,25,4,2,2,2,2,3,7991,2,20,7,0,0,7,2.0,102997.714045,2542,95006.714045,0,1,0,1,0,0,0,1,0
32,2,3,1,4,4,3,2,3068,0,7,7,3,1,10,3.67,17372.83423076923,33,14304.83423076923,0,1,0,0,0,0,1,0,0
25,17,1,1,3,4,2,2,4777,3,27,4,9,1,13,3.0,102997.714045,2542,98220.714045,1,0,0,0,0,0,0,1,0
22,11,2,4,3,2,4,4,11622,3,26,9,6,1,15,3.0,102997.714045,2542,91375.714045,1,1,0,1,0,0,0,1,0
36,23,2,4,2,4,4,4,7431,1,6,9,9,1,18,3.33,102997.714045,2542,95566.714045,0,1,0,0,0,0,1,0,0
48,20,3,1,3,4,1,2,2259,4,0,0,0,0,0,2.67,89817.88593023256,119,87558.88593023256,0,0,1,0,0,0,0,0,0
